Name,Laptop Type,Laptop Brand,Price,Price New,CPU,CPU Brand,Ram Size,Ram Type,Hard Drive Size,Hard Drive,Screen,Resolution,Material,OS,Year,Graphic,Graphic Name,Weight,Warranty Time,Warranty Location
Laptop MSI Modern 15 B12MO,general,MSI,12340000,19490000,Intel Core i7 Alder Lake - 1255U,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.7,8,Chính Hãng
Laptop MSI Modern 15 B12MO,general,MSI,14390000,19490000,Intel Core i7 Alder Lake - 1255U,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.7,22,Chính Hãng
Laptop Asus Vivobook Pro 15 OLED K6502Z,general,Asus,21290000,33990000,Intel Core i7 Alder Lake - 12650H,Intel,16,DDR4,512,SSD,15.6,2.8K,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",1.8,15,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,7010000,10490000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.65,21,Chính Hãng
Laptop Asus Gaming TUF Dash F15 FX517ZC,gaming,Asus,16870000,23990000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2,20.5,Chính Hãng
Laptop MSI Modern 15 B12MO,general,MSI,12560000,19490000,Intel Core i7 Alder Lake - 1255U,Intel,16,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.7,9.5,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,7040000,10490000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.65,21.5,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,6940000,10490000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.65,20,Chính Hãng
Laptop Asus Vivobook Pro 15 OLED K6502Z,general,Asus,21650000,33990000,Intel Core i7 Alder Lake - 12650H,Intel,16,DDR4,512,SSD,15.6,2.8K,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",1.8,16.5,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,7080000,10490000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.65,22,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,7120000,10490000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.65,22.5,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,7150000,10490000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,256,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel UHD Graphics,1.65,23,Chính Hãng
Laptop Lenovo ThinkBook 14 G3 ACL,general,Lenovo,11710000,18190000,AMD Ryzen 5 - 5500U,AMD,8,DDR4,512,SSD,14,Full HD,Vỏ kim loại - Nhôm,Windows 11 Home SL,2022,Card tích hợp,AMD Radeon Graphics,1.4,17.5,Chính Hãng
Laptop Lenovo ThinkBook 14 G3 ACL,general,Lenovo,11770000,18190000,AMD Ryzen 5 - 5500U,AMD,8,DDR4,512,SSD,14,Full HD,Vỏ kim loại - Nhôm,Windows 11 Home SL,2022,Card tích hợp,AMD Radeon Graphics,1.4,18,Chính Hãng
Laptop Lenovo ThinkBook 14 G3 ACL,general,Lenovo,11890000,18190000,AMD Ryzen 5 - 5500U,AMD,8,DDR4,512,SSD,14,Full HD,Vỏ kim loại - Nhôm,Windows 11 Home SL,2022,Card tích hợp,AMD Radeon Graphics,1.4,19,Chính Hãng
Laptop Lenovo ThinkBook 14 G3 ACL,general,Lenovo,11960000,18190000,AMD Ryzen 5 - 5500U,AMD,8,DDR4,512,SSD,14,Full HD,Vỏ kim loại - Nhôm,Windows 11 Home SL,2022,Card tích hợp,AMD Radeon Graphics,1.4,19.5,Chính Hãng
Laptop Asus Gaming TUF Dash F15 FX517ZE,gaming,Asus,17580000,24990000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2,20.5,Chính Hãng
Laptop Asus Gaming TUF Dash F15 FX517ZE,gaming,Asus,17400000,24990000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2,19.5,Chính Hãng
Laptop Asus Gaming TUF Dash F15 FX517ZE,gaming,Asus,18540000,24990000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2,22.5,Chính Hãng
Laptop Asus Gaming TUF Dash F15 FX517ZE,gaming,Asus,15940000,24990000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2,11.5,Chính Hãng
Laptop Asus Gaming TUF Dash F15 FX517ZE,gaming,Asus,18350000,24990000,Intel Core i5 Alder Lake - 12450H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2,21.5,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,9680000,14490000,Intel Core i5 Tiger Lake - 1155G7,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.65,21,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,9630000,14490000,Intel Core i5 Tiger Lake - 1155G7,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.65,20.5,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,10370000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,13,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,10260000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,12,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,10550000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,14.5,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,10610000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,15,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,10660000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,15.5,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,10720000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,16,Chính Hãng
Laptop Lenovo Ideapad 3 15ITL6,general,Lenovo,9730000,14490000,Intel Core i5 Tiger Lake - 1155G7,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.65,21.5,Chính Hãng
Laptop Asus Vivobook 14X A1403ZA,general,Asus,11010000,15990000,Intel Core i3 Alder Lake - 1220P,Intel,8,DDR4,512,SSD,14,WUXGA,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.6,18.5,Chính Hãng
Laptop Acer Swift 3 SF314 512 56QN,general,Acer,15360000,23990000,Intel Core i5 Alder Lake - 1240P,Intel,16,LPDDR4X,512,SSD,14,QHD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.2,5,Chính Hãng
Laptop Acer Swift 3 SF314 512 56QN,general,Acer,15850000,23990000,Intel Core i5 Alder Lake - 1240P,Intel,16,LPDDR4X,512,SSD,14,QHD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.2,8,Chính Hãng
Laptop Acer Swift 3 SF314 512 56QN,general,Acer,17220000,23990000,Intel Core i5 Alder Lake - 1240P,Intel,16,LPDDR4X,512,SSD,14,QHD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.2,10.5,Chính Hãng
Laptop Lenovo V15 G3 IAP,general,Lenovo,11080000,17390000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.7,4.5,Chính Hãng
Laptop Acer Swift 3 SF314 512 56QN,general,Acer,16020000,23990000,Intel Core i5 Alder Lake - 1240P,Intel,16,LPDDR4X,512,SSD,14,QHD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.2,9,Chính Hãng
Laptop Lenovo V15 G3 IAP,general,Lenovo,11500000,17390000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.7,8,Chính Hãng
Laptop Lenovo V15 G3 IAP,general,Lenovo,11380000,17390000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.7,7,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,15810000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,8.5,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,15560000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,7,Chính Hãng
Laptop Lenovo V15 G3 IAP,general,Lenovo,11680000,17390000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.7,9.5,Chính Hãng
Laptop Lenovo V15 G3 IAP,general,Lenovo,12490000,17390000,Intel Core i5 Alder Lake - 1235U,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.7,10.5,Chính Hãng
Laptop Acer Swift 3 SF314 512 56QN,general,Acer,17310000,23990000,Intel Core i5 Alder Lake - 1240P,Intel,16,LPDDR4X,512,SSD,14,QHD,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.2,11,Chính Hãng
Laptop Acer TravelMate P4 TMP414 51 73F4,general,Acer,19010000,29790000,Intel Core i7 Tiger Lake - 1165G7,Intel,16,DDR4,1024,SSD,14,Full HD,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2021,Card tích hợp,Intel Iris Xe Graphics,1.4,10.5,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,15890000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,9,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,17000000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,10,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,15640000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,7.5,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,15970000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,9.5,Chính Hãng
Laptop Asus Vivobook X515EA,general,Asus,8420000,11290000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.8,21,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5150000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,13.5,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,17080000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,10.5,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5460000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,19,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5550000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,20.5,Chính Hãng
Laptop Asus Vivobook X515EA,general,Asus,8470000,11290000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.8,21.5,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5490000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,19.5,Chính Hãng
Laptop Acer Nitro 5 Gaming AN515 57 5669,gaming,Acer,17170000,23790000,Intel Core i5 Tiger Lake - 11400H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.2,11,Chính Hãng
Laptop Asus Vivobook X515EA,general,Asus,7300000,11290000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.8,18,Chính Hãng
Laptop Asus Vivobook X515EA,general,Asus,7500000,11290000,Intel Core i3 Tiger Lake - 1115G4,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.8,20.5,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5890000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,21,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5920000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,21.5,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,6040000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,23.5,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5950000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,22,Chính Hãng
Laptop Asus VivoBook X515MA,general,Asus,5980000,7890000,Intel Celeron - N4020,Intel,4,DDR4,256,SSD,15.6,HD,Vỏ nhựa,Windows 11 Home SL,2021,Card tích hợp,Intel UHD Graphics 600,1.8,22.5,Chính Hãng
Laptop Asus Vivobook 14X OLED S3405VA,general,Asus,16590000,22990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.4,23,Chính Hãng
Laptop Asus Vivobook 14X OLED S3405VA,general,Asus,16510000,22990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.4,22.5,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,18600000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,8.5,Chính Hãng
Laptop Asus Vivobook 14X OLED S3405VA,general,Asus,15270000,22990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.4,20.5,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,18310000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,7,Chính Hãng
Laptop Asus Vivobook 14X OLED S3405VA,general,Asus,15040000,22990000,Intel Core i5 Raptor Lake - 13500H,Intel,16,DDR4,512,SSD,14,2.8K,Vỏ nhựa,Windows 11 Home SL,2023,Card tích hợp,Intel Iris Xe Graphics,1.4,19,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,18690000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,9,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,18790000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,9.5,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,19890000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,9.5,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,19990000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,10,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,20100000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,10.5,Chính Hãng
Laptop Acer Nitro 5 Tiger AN515 58 52SP,general,Acer,20200000,27990000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050, 4 GB",2.5,11,Chính Hãng
Laptop Dell Vostro 5620,general,Dell,13200000,20190000,Intel Core i5 Alder Lake - 1240P,Intel,8,DDR4,256,SSD,16,Full HD+,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.97,7,Chính Hãng
Laptop Asus Gaming ROG Strix G15 G513IH,gaming,Asus,15110000,22990000,AMD Ryzen 7 - 4800H,AMD,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.1,19.5,Chính Hãng
Laptop Dell Vostro 5620,general,Dell,13130000,20190000,Intel Core i5 Alder Lake - 1240P,Intel,8,DDR4,256,SSD,16,Full HD+,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.97,6.5,Chính Hãng
Laptop Asus Gaming ROG Strix G15 G513IH,gaming,Asus,15190000,22990000,AMD Ryzen 7 - 4800H,AMD,8,DDR4,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2021,Card rời,NVIDIA GeForce GTX 1650 4 GB,2.1,20,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,22970000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,7.5,Chính Hãng
Laptop Dell Vostro 5620,general,Dell,13620000,20190000,Intel Core i5 Alder Lake - 1240P,Intel,8,DDR4,256,SSD,16,Full HD+,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.97,10,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,21400000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,1,Cửa Hàng
Laptop HP Envy X360 13 bf0090TU,general,HP,23330000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,9,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,22240000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,4.5,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,22480000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,5.5,Chính Hãng
Laptop Dell Vostro 5620,general,Dell,13410000,20190000,Intel Core i5 Alder Lake - 1240P,Intel,8,DDR4,256,SSD,16,Full HD+,Nắp lưng và chiếu nghỉ tay bằng kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel UHD Graphics,1.97,8.5,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,23450000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,9.5,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,24480000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,10.5,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,24350000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,10,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,24600000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,11,Chính Hãng
Laptop HP Envy X360 13 bf0090TU,general,HP,24730000,32990000,Intel Core i7 Alder Lake - 1250U,Intel,16,LPDDR4,512,SSD,13.3,2.8K,Vỏ kim loại,Windows 11 Home SL,2022,Card tích hợp,Intel Iris Xe Graphics,1.34,11.5,Chính Hãng
Laptop Lenovo Legion 5 15IAH7,general,Lenovo,22900000,35490000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2.35,24.5,Chính Hãng
Laptop Lenovo Legion 5 15IAH7,general,Lenovo,23550000,35490000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2.35,27,Chính Hãng
Laptop Lenovo Legion 5 15IAH7,general,Lenovo,24710000,35490000,Intel Core i5 Alder Lake - 12500H,Intel,8,DDR5,512,SSD,15.6,Full HD,Vỏ nhựa - nắp lưng bằng kim loại,Windows 11 Home SL,2022,Card rời,"NVIDIA GeForce RTX 3050Ti, 4 GB",2.35,31.5,Chính Hãng
